   main_id   |plx_value|    rvz_redshift     |teff 
"*  13 Lac"  |11.5268  |4.2463610897991444E-5|5040 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4836 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4864 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4891 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4916 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4936 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4940 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4985 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |5061 
"*  13 Mon"  |1.2159   |3.936133789084195E-5 |8000 
"*  13 Mon"  |1.2159   |3.936133789084195E-5 |9700 
"*  13 Mon"  |1.2159   |3.936133789084195E-5 |9800 
"*  13 Mon"  |1.2159   |3.936133789084195E-5 |10000
"*  13 Sex"  |17.6317  |2.1248258608386195E-5|6646 
"*  13 Sex"  |17.6317  |2.1248258608386195E-5|6738 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5833 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5840 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5846 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5857 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5868 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5891 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5893 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5899 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5921 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5937 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5955 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5957 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5970 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5977 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |4963 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |4966 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |4983 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |4989 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |5020 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |5061 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |5063 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |5070 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |5101 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6279 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6359 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6411 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6441 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6464 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6501 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6512 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6583 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6620 
"*  14 Hya"  |7.5954   |1.0441101262670394E-4|12923
"*  14 Mon"  |4.565    |1.2509435999863427E-4|9705 
"*  14 Mon"  |4.565    |1.2509435999863427E-4|9873 
"*  14 Mon"  |4.565    |1.2509435999863427E-4|9890 
"*  14 Pup"  |1.4774   |4.60329046514385E-5  |16862
"*  14 Sex"  |8.0602   |7.238602852654985E-5 |5106 
"*  14 Tau"  |8.3882   |2.6166523241433204E-4|4582 
"*  14 Tau"  |8.3882   |2.6166523241433204E-4|4782 
"*  14 Tau"  |8.3882   |2.6166523241433204E-4|4786 
"*  14 Tau"  |8.3882   |2.6166523241433204E-4|4798 
"*  14 Tau"  |8.3882   |2.6166523241433204E-4|4818 
"*  14 Tau"  |8.3882   |2.6166523241433204E-4|4822 
"*  14 Tau"  |8.3882   |2.6166523241433204E-4|4850 
"*  14 Tau"  |8.3882   |2.6166523241433204E-4|4925 
"*  14 Tau"  |8.3882   |2.6166523241433204E-4|4966 
"*  15 And"  |13.0457  |4.3697851222157524E-5|8833 
"*  15 And"  |13.0457  |4.3697851222157524E-5|9020 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4716 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4753 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4806 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4809 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4830 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4845 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4930 
"*  15 CMa"  |2.68     |9.340230865118038E-5 |4308 
"*  15 CMa"  |2.68     |9.340230865118038E-5 |26650
"*  15 CMa"  |2.68     |9.340230865118038E-5 |27710
"*  15 Cnc"  |4.672    |6.037692391736016E-5 |10080
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6300 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6337 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6339 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6366 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6427 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6431 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6440 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6474 
"*  15 Eri"  |12.77    |5.604033825301613E-5 |5030 
"*  15 Eri"  |12.77    |5.604033825301613E-5 |5047 
"*  15 Eri"  |12.77    |5.604033825301613E-5 |5060 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5821 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5828 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5830 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5845 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5859 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5860 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5872 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5889 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5899 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5916 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5918 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5919 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5923 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5934 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5946 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5950 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5958 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5960 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |4775 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |4850 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |4867 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5020 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5070 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5077 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5088 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5092 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5108 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5164 
"*  15 Mon"  |3.55     |7.338679375434864E-5 |25200
"*  15 Mon"  |3.55     |7.338679375434864E-5 |32130
"*  15 Ori"  |9.8438   |9.603771462884936E-5 |6989 
"*  15 Ori"  |9.8438   |9.603771462884936E-5 |6998 
"*  15 Ori"  |9.8438   |9.603771462884936E-5 |7099 
"*  15 Ori"  |9.8438   |9.603771462884936E-5 |7161 
"*  15 Ori"  |9.8438   |9.603771462884936E-5 |7223 
"*  15 Ori"  |9.8438   |9.603771462884936E-5 |7249 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6054 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6146 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6249 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6252 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6275 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6285 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6289 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6292 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6300 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6305 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6313 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6324 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6332 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6333 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6350 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6375 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6378 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6400 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6407 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6416 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6418 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6439 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6450 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6452 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6460 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6471 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6578 
"*  15 Psc"  |9.4071   |1.69785565813374E-5  |4519 
"*  15 Psc"  |9.4071   |1.69785565813374E-5  |4603 
"*  15 Psc"  |9.4071   |1.69785565813374E-5  |4646 
"*  15 Psc"  |9.4071   |1.69785565813374E-5  |4739 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5763 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5824 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5853 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5895 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5905 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5910 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5913 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5926 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5932 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5937 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5940 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5944 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5946 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5961 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5972 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |6019 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |6031 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |6067 
"*  16 Cam"  |9.2929   |4.002849256390384E-5 |9750 
"*  16 Com"  |11.9394  |1.3342572708907596E-6|8299 
"*  16 Com"  |11.9394  |1.3342572708907596E-6|8317 
"*  16 Del"  |16.4866  |6.671304157102043E-6 |8395 
"*  16 Gem"  |5.2753   |1.3109928292376338E-4|8913 
"*  16 Lib"  |36.3454  |8.773120541927248E-5 |6980 
"*  16 Lib"  |36.3454  |8.773120541927248E-5 |7007 
"*  16 Lib"  |36.3454  |8.773120541927248E-5 |7020 
"*  16 Lib"  |36.3454  |8.773120541927248E-5 |7063 
"*  16 Lyr"  |25.7832  |1.634477424050651E-5 |7888 
"*  16 Lyr"  |25.7832  |1.634477424050651E-5 |7925 
"*  16 Mon"  |3.3288   |3.435769203097294E-5 |19590
"*  16 Per"  |27.01    |4.670006377560654E-5 |6942 
"*  16 Psc"  |30.6828  |1.6379338487859663E-4|6184 
"*  16 Psc"  |30.6828  |1.6379338487859663E-4|6248 
"*  16 Psc"  |30.6828  |1.6379338487859663E-4|6311 
"*  16 Psc"  |30.6828  |1.6379338487859663E-4|6347 
"*  16 Psc"  |30.6828  |1.6379338487859663E-4|6372 
"*  16 Psc"  |30.6828  |1.6379338487859663E-4|6378 
"*  16 Psc"  |30.6828  |1.6379338487859663E-4|6396 
"*  16 Psc"  |30.6828  |1.6379338487859663E-4|6401 
"*  16 Psc"  |30.6828  |1.6379338487859663E-4|6440 
"*  16 Pup"  |7.01     |6.638145819337637E-5 |14552
"*  16 Pup"  |7.01     |6.638145819337637E-5 |16680
"*  16 Pup"  |7.01     |6.638145819337637E-5 |19930
"*  16 Sco"  |12.7258  |1.667834384355693E-5 |8472 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4098 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4271 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4802 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4856 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4909 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4946 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4958 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4965 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4990 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4991 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |4994 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |5000 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |5010 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |5020 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |5024 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |5091 
"*  16 Ser"  |14.3095  |9.806832485859118E-6 |5143 
"*  16 Tau"  |7.3852   |1.8346193527252197E-5|12246
"*  16 Tau"  |7.3852   |1.8346193527252197E-5|14020
"*  17 Aur"  |7.0735   |8.472886967103577E-5 |10641
"*  17 Cap"  |11.1349  |6.0043339737081425E-5|8995 
"*  17 Crt"  |38.03    |1.9346904672978837E-5|6221 
"*  17 Crt"  |38.03    |1.9346904672978837E-5|6244 
"*  17 Crt"  |38.03    |1.9346904672978837E-5|6253 
"*  17 Crt"  |38.03    |1.9346904672978837E-5|6262 
"*  17 Crt"  |38.03    |1.9346904672978837E-5|6308 
"*  17 Crt A"|35.6037  |1.3342652821268786E-5|6240 
"*  17 Crt B"|35.5239  |3.268981564152895E-5 |6269 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|4790 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6146 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6222 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6262 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6289 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6312 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6359 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6379 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6380 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6401 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6442 
"*  17 Cyg"  |47.6516  |1.4259966742979913E-5|6455 
"*  17 Her"  |6.7669   |4.389799844539688E-5 |4846 
"*  17 Her"  |6.7669   |4.389799844539688E-5 |4863 
"*  17 Lyn"  |8.6599   |1.8412755007357617E-6|4690 
"*  17 Lyr"  |22.8557  |1.3342652821268786E-5|6880 
"*  17 Lyr"  |22.8557  |1.3342652821268786E-5|6887 
"*  17 Mon"  |6.3783   |1.5408512668502183E-4|4140 
"*  17 Mon"  |6.3783   |1.5408512668502183E-4|4191 
"*  17 Peg"  |7.2169   |3.435769203097294E-5 |9247 
"*  17 Per"  |7.7762   |4.4064787828368424E-5|3880 
"*  17 Per"  |7.7762   |4.4064787828368424E-5|3920 
"*  17 Sex"  |5.47     |7.005091355671844E-5 |9594 
"*  17 Tau"  |8.06     |2.234904411824168E-5 |8000 
"*  17 Tau"  |8.06     |2.234904411824168E-5 |14655
"*  17 Vir"  |33.341   |1.6024547526471977E-5|6040 
"*  17 Vir"  |33.341   |1.6024547526471977E-5|6062 
"*  17 Vir"  |33.341   |1.6024547526471977E-5|6100 
"*  17 Vir"  |33.341   |1.6024547526471977E-5|6106 
"*  17 Vir"  |33.341   |1.6024547526471977E-5|6130 
"*  17 Vir"  |33.341   |1.6024547526471977E-5|6146 
"*  17 Vir"  |33.341   |1.6024547526471977E-5|6164 
"*  17 Vir"  |33.341   |1.6024547526471977E-5|6205 
"*  18 And"  |7.7914   |3.30233906966626E-5  |10351
"*  18 And"  |7.7914   |3.30233906966626E-5  |10423
"*  18 Aur"  |13.8604  |2.435047542226343E-5 |7482 
"*  18 Cam"  |23.1463  |1.1082614056423523E-4|5879 
"*  18 Cam"  |23.1463  |1.1082614056423523E-4|5891 
"*  18 Cam"  |23.1463  |1.1082614056423523E-4|5907 
"*  18 Cam"  |23.1463  |1.1082614056423523E-4|5908 
"*  18 Cam"  |23.1463  |1.1082614056423523E-4|5915 
"*  18 Cam"  |23.1463  |1.1082614056423523E-4|5927 
"*  18 Cam"  |23.1463  |1.1082614056423523E-4|5938 
"*  18 Cam"  |23.1463  |1.1082614056423523E-4|5945 
"*  18 Cam"  |23.1463  |1.1082614056423523E-4|5958 
"*  18 Com"  |16.5304  |8.372809309142859E-5 |6676 
"*  18 Crt"  |7.7972   |6.471352838888222E-5 |3700 
"*  18 Del"  |13.3021  |1.4510143413248855E-5|4955 
"*  18 Del"  |13.3021  |1.4510143413248855E-5|4960 
"*  18 Del"  |13.3021  |1.4510143413248855E-5|4985 
"*  18 Del"  |13.3021  |1.4510143413248855E-5|5037 
"*  18 Del"  |13.3021  |1.4510143413248855E-5|5047 
"*  18 Del"  |13.3021  |1.4510143413248855E-5|5071 
"*  18 Del"  |13.3021  |1.4510143413248855E-5|5076 
"*  18 Del"  |13.3021  |1.4510143413248855E-5|5089 
"*  18 Del"  |13.3021  |1.4510143413248855E-5|5106 
"*  18 Del"  |13.3021  |1.4510143413248855E-5|5107 
"*  18 LMi"  |19.4592  |2.645198260298187E-5 |6434 
"*  18 LMi"  |19.4592  |2.645198260298187E-5 |6504 
"*  18 Leo"  |4.4601   |9.813937247549198E-5 |4102 
"*  18 Leo"  |4.4601   |9.813937247549198E-5 |4225 
"*  18 Lyn"  |16.596   |7.979171493022186E-5 |4654 
"*  18 Lyn"  |16.596   |7.979171493022186E-5 |4667 
"*  18 Lyn"  |16.596   |7.979171493022186E-5 |4700 
"*  18 Lyn"  |16.596   |7.979171493022186E-5 |4751 
"*  18 Mon"  |8.2744   |3.7660095489222556E-5|4620 
"*  18 Mon"  |8.2744   |3.7660095489222556E-5|4653 
"*  18 Pup"  |44.3395  |1.1019229873809877E-4|6222 
"*  18 Pup"  |44.3395  |1.1019229873809877E-4|6227 
"*  18 Pup"  |44.3395  |1.1019229873809877E-4|6262 
"*  18 Pup"  |44.3395  |1.1019229873809877E-4|6278 
"*  18 Pup"  |44.3395  |1.1019229873809877E-4|6280 
"*  18 Pup"  |44.3395  |1.1019229873809877E-4|6337 
"*  18 Pup"  |44.3395  |1.1019229873809877E-4|6339 
"*  18 Pup"  |44.3395  |1.1019229873809877E-4|6341 
"*  18 Pup"  |44.3395  |1.1019229873809877E-4|6370 
"*  18 Pup"  |44.3395  |1.1019229873809877E-4|6414 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3422 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3533 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3543 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3544 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3566 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3582 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3585 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3626 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3667 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3688 
"*  18 Pup B"|47.8089  |1.1064933201443417E-4|3912 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5409 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5433 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5490 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5522 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5693 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5696 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5710 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5719 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5732 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5744 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5747 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5753 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5756 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5766 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5768 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5782 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5785 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5786 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5789 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5791 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5796 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5797 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5799 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5804 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5808 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5809 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5810 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5811 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5814 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5817 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5818 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5819 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5820 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5823 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5826 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5830 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5835 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5848 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5849 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |5860 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |6115 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |6121 
"*  18 Sco"  |70.7371  |3.924125009691082E-5 |6167 
"*  18 Tau"  |7.2222   |1.601120474892248E-5 |12246
"*  18 Tau"  |7.2222   |1.601120474892248E-5 |12791
"*  18 Tau"  |7.2222   |1.601120474892248E-5 |13210
"*  19 Gem"  |7.2354   |6.971732614924342E-5 |7101 
"*  19 Gem"  |7.2354   |6.971732614924342E-5 |7161 
"*  19 Gem"  |7.2354   |6.971732614924342E-5 |7254 
"*  19 Gem"  |7.2354   |6.971732614924342E-5 |7311 
"*  19 Gem"  |7.2354   |6.971732614924342E-5 |7348 
"*  19 Hya"  |4.8717   |7.805704472740871E-5 |10375
"*  19 Hya"  |4.8717   |7.805704472740871E-5 |10484
"*  19 Lyn A"|5.114    |1.734548338316877E-5 |12078
"*  19 Lyn B"|4.9779   |3.335696586348469E-5 |10691
"*  19 Mon"  |2.68     |8.272731751368667E-5 |23371
"*  19 Mon"  |2.68     |8.272731751368667E-5 |25450
"*  19 Pup"  |18.46    |1.1935635623161467E-4|4932 
"*  19 Pup"  |18.46    |1.1935635623161467E-4|4950 
"*  19 Pup"  |18.46    |1.1935635623161467E-4|4990 
"*  19 Pup"  |18.46    |1.1935635623161467E-4|5028 
"*  19 Pup"  |18.46    |1.1935635623161467E-4|5074 
"*  19 Pup"  |18.46    |1.1935635623161467E-4|5105 
"*  19 Sex"  |6.3184   |1.0798052751259668E-4|4375 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|4165 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|4829 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|4982 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|4990 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|5034 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|5041 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|5050 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|5058 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|5076 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|5080 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|5100 
"*  19 UMa"  |8.8431   |1.8180895913144646E-4|5150 
"*  20 Ari"  |24.352   |8.53493516532744E-5  |6416 
"*  20 Ari"  |24.352   |8.53493516532744E-5  |6596 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |6855 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |7041 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |7046 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |7094 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |7141 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |7169 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |7200 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |7361 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |7522 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |7673 
"*  20 CVn"  |12.34    |3.108865692480478E-5 |7875 
"*  20 Gem"  |10.8217  |9.840189223009332E-6 |6191 
"*  20 Gem B"|10.7455  |2.0347616819682557E-5|6576 
"*  20 Gem B"|10.7455  |2.0347616819682557E-5|6760 
"*  20 Hya"  |5.861    |8.673042583495771E-5 |4900 
"*  20 Hya"  |5.861    |8.673042583495771E-5 |4939 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5612 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5619 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5654 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5663 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5675 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5680 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5700 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5720 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5725 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5727 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5733 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5735 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5739 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5740 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5742 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5746 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5753 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5760 
"*  20 LMi"  |66.9958  |1.8667989236376137E-4|5771 
