   main_id   |plx_value|    rvz_redshift     |teff 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5478 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5493 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5498 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5499 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5511 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5515 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5518 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5520 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5531 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5539 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5545 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5563 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5660 
"*  11 LMi"  |89.0092  |4.8101099385355894E-5|5700 
"*  11 Leo"  |13.9144  |7.672268508085445E-5 |6287 
"*  11 Leo"  |13.9144  |7.672268508085445E-5 |6476 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4131 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4667 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4688 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4708 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4710 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4715 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4722 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4742 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4749 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4750 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4753 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4781 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4786 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4800 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4820 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|4893 
"*  11 Lib"  |15.1361  |2.7880171519467645E-4|5073 
"*  12 Com"  |11.4903  |1.6678218668353395E-6|5110 
"*  12 Com"  |11.4903  |1.6678218668353395E-6|5130 
"*  12 Com"  |11.4903  |1.6678218668353395E-6|5151 
"*  12 Com"  |11.4903  |1.6678218668353395E-6|5439 
"*  12 Com"  |11.4903  |1.6678218668353395E-6|5442 
"*  12 Com"  |11.4903  |1.6678218668353395E-6|5452 
"*  12 Com"  |11.4903  |1.6678218668353395E-6|5483 
"*  12 Com"  |11.4903  |1.6678218668353395E-6|6429 
"*  12 Vir"  |19.4898  |7.672003619285661E-6 |7415 
"*  13 Cet"  |47.05    |3.459119494753082E-5 |6004 
"*  13 Cet"  |47.05    |3.459119494753082E-5 |6067 
"*  13 Cet"  |47.05    |3.459119494753082E-5 |6080 
"*  13 Cet"  |47.05    |3.459119494753082E-5 |6107 
"*  13 Cet"  |47.05    |3.459119494753082E-5 |6118 
"*  13 Com"  |11.1318  |3.33564150745147E-7  |8511 
"*  13 Com"  |11.1318  |3.33564150745147E-7  |8541 
"*  13 Com"  |11.1318  |3.33564150745147E-7  |8740 
"*  13 Lac"  |11.5268  |4.2463610897991444E-5|4890 
"*  13 Lac"  |11.5268  |4.2463610897991444E-5|4898 
"*  13 Lac"  |11.5268  |4.2463610897991444E-5|4923 
"*  13 Lac"  |11.5268  |4.2463610897991444E-5|4950 
"*  13 Lac"  |11.5268  |4.2463610897991444E-5|5007 
"*  13 Lac"  |11.5268  |4.2463610897991444E-5|5035 
"*  13 Lac"  |11.5268  |4.2463610897991444E-5|5040 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4836 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4864 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4891 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4916 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4936 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4940 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |4985 
"*  13 Lyn"  |14.9076  |6.157782788784871E-5 |5061 
"*  13 Sex"  |17.6317  |2.1248258608386195E-5|6646 
"*  13 Sex"  |17.6317  |2.1248258608386195E-5|6738 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5833 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5840 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5846 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5857 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5868 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5891 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5893 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5899 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5921 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5937 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5955 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5957 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5970 
"*  13 Tri"  |31.7031  |1.3741449910709136E-4|5977 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |4963 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |4966 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |4983 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |4989 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |5020 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |5061 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |5063 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |5070 
"*  14 CMi"  |12.7117  |1.349691412515508E-4 |5101 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6279 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6359 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6411 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6441 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6464 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6501 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6512 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6583 
"*  14 Cet"  |17.4181  |3.831724172087547E-5 |6620 
"*  15 And"  |13.0457  |4.3697851222157524E-5|8833 
"*  15 And"  |13.0457  |4.3697851222157524E-5|9020 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4716 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4753 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4806 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4809 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4830 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4845 
"*  15 Boo"  |12.0509  |5.714116206378961E-5 |4930 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6300 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6337 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6339 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6366 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6427 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6431 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6440 
"*  15 Del"  |33.0028  |1.5387430098101618E-5|6474 
"*  15 Eri"  |12.77    |5.604033825301613E-5 |5030 
"*  15 Eri"  |12.77    |5.604033825301613E-5 |5047 
"*  15 Eri"  |12.77    |5.604033825301613E-5 |5060 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5821 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5828 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5830 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5845 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5859 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5860 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5872 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5889 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5899 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5916 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5918 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5919 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5923 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5934 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5946 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5950 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5958 
"*  15 LMi"  |53.1277  |1.734548338316877E-5 |5960 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |4775 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |4850 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |4867 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5020 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5070 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5077 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5088 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5092 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5108 
"*  15 Lyn"  |18.29    |4.269629533482089E-6 |5164 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6054 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6146 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6249 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6252 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6275 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6285 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6289 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6292 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6300 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6305 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6313 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6324 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6332 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6333 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6350 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6375 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6378 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6400 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6407 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6416 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6418 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6439 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6450 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6452 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6460 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6471 
"*  15 Peg"  |37.0591  |6.311565424543808E-5 |6578 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5763 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5824 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5853 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5895 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5905 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5910 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5913 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5926 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5932 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5937 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5940 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5944 
"*  15 Sge"  |56.2693  |1.524399534025278E-5 |5946 
